,id,name,totalGrainPaid,totalCred
4511,hpTaS9x5SqXntv0QEBn9fA,k3100690pdi,,1.4474079853043356e-24
4510,glDiJ931MqSo3plMLy05Dg,Tossynee,,1.4474079853043356e-24
4509,OG4PrurADlvOmlQzUWYpoA,Rain-YBB,,1.4474079853043356e-24
4508,I8S1CjMZo1fzNgDKpLu3VQ,Abraham-FuGa,,1.4474079853043356e-24
4507,Tb1eKFqwtNWtyXaI5aAk9w,Luize-Sehn,,1.4474079853043356e-24
4521,6T2eoQ69Lu0ar6I9OjVgwA,0xLBYL,,1.4474079853043356e-24
4522,Q4e0KewznKBqeGq35xp7iQ,Aequio,,1.4474079853043356e-24
4523,s3ulbwMJTNE7HWLJhm6xAw,makkiyzy,,1.4474079853043356e-24
4524,vSNRHLGPUm2OZfVEuKmnWQ,Adrinarvaezcote,,1.4474079853043356e-24
4525,axJpL7XJiDQbtlobnlubaw,Django-discord,,1.4474079853043356e-24
4526,ytyMrQYbzBeV2e5Kw2K7cg,Vether,,1.4474079853043356e-24
4527,9XVmYozxQcmjbij9oltxjw,queequeg0x,,1.4474079853043356e-24
4528,Dtk9uzrNWjYcaTRs1eBm6w,Steven-Foord,,1.4474079853043356e-24
4529,IZVpLBWhLDvj8C6W5Qsz5w,valensirna,,1.4474079853043356e-24
4530,e5yveOVJIQGnwVZwMdP5gw,Bc256,,1.4474079853043356e-24
4531,f81r0m51xcxzXWupQRQhoA,yevvvy,,1.4474079853043356e-24
4532,hdQp6vs0vqKKEDK9X0HMoA,andyborewall,,1.4474079853043356e-24
4533,tPgafg4PHoKwakHXXQbPiQ,Tiago-Leandro,,1.4474079853043356e-24
4534,wO65SPn40l7tb7zxU7PCpQ,Ankur,,1.4474079853043356e-24
4535,BuyrDjB2Q89I8Fy098n2Wg,CryptoBaba,,1.4474079853043356e-24
4536,tkovtzsK7RnT9xKOD6nDjg,XXDTristan,,1.4474079853043356e-24
4537,Er2jAFk21nAKYNvZsA4eyg,potrok,,1.4474079853043356e-24
4506,Kh1rBWeumhq1A4L0VBeRIg,mvazquez,,1.4474079853043356e-24
4504,TjQsBcL7rMd6syLWtyZfAA,MoeShehab,,1.4474079853043356e-24
4471,dSOSxNCerva8bgosYL0LRA,mersenne,,1.4474079853043356e-24
4479,JoeQ3u0d6yoI0VORCBdPOg,adamska,,1.4474079853043356e-24
4485,ySA1auEORy9kZzkdM7tMsg,eisuke,,1.4474079853043356e-24
4484,End4zPjrwy3Qd841gmZo5w,chemically-,,1.4474079853043356e-24
4483,kKmH0Z2MYOOS6CkMFJ9a7w,Rich-Baxter,,1.4474079853043356e-24
4482,b7FBghPbFNiGbCkBgRg1YQ,Kwaku,,1.4474079853043356e-24
4481,FQpEpbHr2HXPsw9TMzEaow,Jarrod-Barnes,,1.4474079853043356e-24
4480,FEkQbaKjzSxynJpWyvAhZg,yuri-efremov,,1.4474079853043356e-24
4478,ASe3E4MjOpGhjIROhKL9Ow,Gamergrrl,,1.4474079853043356e-24
4503,acYXYXBEpDMN9H4DQDlPeQ,Contessa,,1.4474079853043356e-24
4477,df7p6LwpiptySZF4ZP7WnA,melaza-18,,1.4474079853043356e-24
4476,H4MFrpSZQ90xwxpJxt5khg,OtecNickolay,,1.4474079853043356e-24
4475,voghaGYcD0zgFMoXeTpDBQ,JJLUCAS---W3ST-,,1.4474079853043356e-24
4474,ircOadnXlK3kPmeWVorRcA,malzate10,,1.4474079853043356e-24
4473,8tlmi8fWwNP3n01uVR3Hvg,Yolo,,1.4474079853043356e-24
4472,niKIprEc2grjuo6QPgcJvA,Andrea-Covino,,1.4474079853043356e-24
4486,3Jn7OuxK8vYr8xgxBB0VXg,MetaPB-J,,1.4474079853043356e-24
4487,jfanNjTEFj5ndFr7n1gndw,Strider,,1.4474079853043356e-24
4488,1nEkIkJmfJJ0GyC9Hj42hg,zache,,1.4474079853043356e-24
4489,hLnnobPlKv59A67Tz7j6ug,Life-is-for-living,,1.4474079853043356e-24
4490,JbngAruVfrguYGLQ4kuW6A,discord-802778019688218634,,1.4474079853043356e-24
4491,KundzZblbxDjBtoaMaef5Q,-shenwansan,,1.4474079853043356e-24
4492,0ZvbWIK1cvFzEgULC7UquQ,mostafasoltani615,,1.4474079853043356e-24
4493,Fr0hWKlvDZg6Eb9vglbrUQ,darkWingDw,,1.4474079853043356e-24
4494,GcG9Kk7xjrzyWPGCrhQAfA,Alfa9,,1.4474079853043356e-24
4495,0wLCbk9ZfRp3IzMyhNjCeg,Mike2011,,1.4474079853043356e-24
4496,9apY7hlbmF24GYq0cVyznw,KaptainK-discord,,1.4474079853043356e-24
4497,5KCYxVVGxH00YRbJybvhpA,MCZM3RO,,1.4474079853043356e-24
4498,4S2ImNgQfMy2F0ulAp69VA,Anna-W,,1.4474079853043356e-24
4499,eGkORfJrCZgcQ4hBduKA0A,Okhai,,1.4474079853043356e-24
4500,VoYQvugkA6JDIacDx52skw,10xMich-,,1.4474079853043356e-24
4501,4mClKyI6LwOzNP0bOGqOVw,costin,,1.4474079853043356e-24
4502,ViM1ilpR27WEXZPipdzE9w,Axlemax,,1.4474079853043356e-24
4400,F4FppMkMqE46uKrbva7l5g,Sisyphos,,1.4474079853043356e-24
4398,Yap3KAL1UL6xBIDkHxYrCA,Anak,,1.4474079853043356e-24
4539,JDlOlVVy45S4aoHJ1TZbjg,CaptainMullins,,1.4474079853043356e-24
4302,14awrCg438Eq2jgmxqof1A,goramljak,,1.4474079853043356e-24
4308,SvMrmqPLCX22X4VckiJ6Ww,jPhilippe---Kumo-Earth,,1.4474079853043356e-24
4307,miYLQmZgS9VYWpwTbEGU1Q,kAmpesinx,,1.4474079853043356e-24
4306,0QzBpM7i5KI3sERgoA2B3Q,Srahanj,,1.4474079853043356e-24
4305,iP5PlFVOqtpoKSdNUlvegw,drkellypage---,,1.4474079853043356e-24
4304,i7e0GAat8NIk3WynVGfQ6Q,Rubin,,1.4474079853043356e-24
4303,njZJcBOq1K7pvXIEcQOZ0Q,melikekaplan,,1.4474079853043356e-24
4301,MGT9UaowSNFXp9jlVq7BhA,Linh,,1.4474079853043356e-24
4310,emyGwCNj9O07vyQK9hbAwA,mbraeuninger,,1.4474079853043356e-24
4300,dfZVVSp9mWu7u5SAYZ4Meg,Stallion,,1.4474079853043356e-24
4299,kNdx0rL7pVZrGuPaxRYi4w,KhurramIdris,,1.4474079853043356e-24
4298,a7bS6n5Fq5mo2SkdlAZNTw,sambezalel,,1.4474079853043356e-24
4297,P4PHokV68kjAVpqkgnEj2Q,Puretayo,,1.4474079853043356e-24
4296,q0cpDnpqMa4BEfB9djsKoA,LindaRo,,1.4474079853043356e-24
4295,aZ8CD7tgSM8gXqzovFyDaA,Richie-Rob,,1.4474079853043356e-24
4309,NXtBD7jP6ylY0KXXOeMl2Q,emiliano10,,1.4474079853043356e-24
4311,vDIkhbgePr3q7u40eajWkw,ilk-eth,,1.4474079853043356e-24
4397,VDJ5baJGJv2GTjv94M39nQ,Ysy,,1.4474079853043356e-24
4320,NVtEwWldhQKIjKE0Nb6ppg,ChicJeffrey,,1.4474079853043356e-24
4326,lsBrn5GOEqtgQyUaz5TZoA,joenlo,,1.4474079853043356e-24
4325,HdKJN0tjlnzUrhPqGZsbFA,BT4E,,1.4474079853043356e-24
4324,aUasoGiObAy89KnXNuggkQ,Pehs,,1.4474079853043356e-24
4323,ADYtY9rXTqak7sONmwubMQ,andrewfowl,,1.4474079853043356e-24
4322,ZtKok6Jyfz9j66zSacvaig,kingofspades,,1.4474079853043356e-24
4321,Gt0ywaHVkzD7lrC0U3g51w,yannickds,,1.4474079853043356e-24
4319,8H8L9HwcrQkYPyu2bHyd7w,KCoinDelta,,1.4474079853043356e-24
4312,DpRieE0OJ4qNkpDzwa6yZA,Crazy-Boi07,,1.4474079853043356e-24
4318,zYLq9OWrefqFrQ2iWt8orA,dilkaeva,,1.4474079853043356e-24
4317,eX7Ah2JPbrd7tAHPvLxxeg,devsg,,1.4474079853043356e-24
4316,w15fX88jwWIVLiBNcrtz3w,Rooky,,1.4474079853043356e-24
4315,gIMBGVQP8WCdoNPycKLceg,Incandenza,,1.4474079853043356e-24
4314,pzQmVMwoKn0y3Q7WSogMNA,nickolson-eth,,1.4474079853043356e-24
4313,YVmDtXdHz8WsQb3Zc7KUWQ,ryantheprotean,,1.4474079853043356e-24
4294,GGB3IvxGE9jdFdxjC5v0mQ,MFG111,,1.4474079853043356e-24
4293,iRlmgJI3uGJEad7bqg48Ew,Gabriela-Valdes,,1.4474079853043356e-24
4292,R9sPWZXvksl8fArBfDGWAg,CaptainBrownBear,,1.4474079853043356e-24
4267,wRpwwpP8tjLLLm7VreR3rw,Jihaan-Vikamsey,,1.4474079853043356e-24
4273,SxbcYVOQYb3pBHeape6mIQ,Adrian-kh,,1.4474079853043356e-24
4272,ZxbJruDgfvXmX5DOnykjgg,morpheus-discord,,1.4474079853043356e-24
4271,8DrvLcJLCAw2esKVXeioFA,avi---delphi,,1.4474079853043356e-24
4270,WQ4xT0UbN3PBGw9pAbOyxw,saulthorin,,1.4474079853043356e-24
4269,5LAeyZUxqdkIkcyIzhd83g,metaMarcel,,1.4474079853043356e-24
4268,HaXx5RkI2FqjmBo6msxYag,dakpex,,1.4474079853043356e-24
4266,zYs1v8mhV0AJsa0GcVw7Ow,Alec,,1.4474079853043356e-24
4291,MEqkBuWBb4k191Bg4VOpKw,marcusmatters,,1.4474079853043356e-24
4265,y9IdFGSxeaaU0NOBpAYdGg,serapath,,1.4474079853043356e-24
4264,o8kKcz1yW8DJbmAhA1ioBQ,The-pastor,,1.4474079853043356e-24
4263,smzuwAeJqZAt0J1KKeN8cw,ergosium,,1.4474079853043356e-24
4262,B0vjdjZbqukGxnYgiVS6Rw,Undoing,,1.4474079853043356e-24
4261,iB9AOmIbHkfWziZOwC1t4A,Lokopu,,1.4474079853043356e-24
4260,aJzQYOk6eeNDIB3dqg8qEg,TheBluePlague,,1.4474079853043356e-24
4274,g1nS7udZLPlhjybRly4BDQ,vq-crypto,,1.4474079853043356e-24
4275,5M1Cjs5I63wwAu8LSrs23g,german,,1.4474079853043356e-24
4276,AloJj9qrw5odERR0jAgwsw,Eugene-Pavlenko,,1.4474079853043356e-24
4277,Nt0MNNKo4OOakxNTBmbe4A,SriJ,,1.4474079853043356e-24
4278,M4iybFQ7so6LGnL9wsQSNw,joyce---gro,,1.4474079853043356e-24
4279,dJf7uknbvJRy3Qu6iJcMmw,tnorm,,1.4474079853043356e-24
4280,mQlI3RmkKt5ZwyzvyONhYg,fdonoso,,1.4474079853043356e-24
4281,Rq4O9VsxZns1OS3PfdArVQ,Catia,,1.4474079853043356e-24
4282,AigROnWalUbnJIweLQLfbg,limbofeather,,1.4474079853043356e-24
4283,PiJrcY8pXHqDxyXdemoiJg,hk89,,1.4474079853043356e-24
4284,3SgxSzxIPfooCyQ1XQ5p7Q,Joaquim-Mutim,,1.4474079853043356e-24
4285,JNrO86yu7kG0PymoQaubsw,vicenballester,,1.4474079853043356e-24
4286,5ZFmrSrSJ6cmkGBxmOyOCg,America,,1.4474079853043356e-24
4287,51tXqiAn2kurdn3UETpc8g,anp,,1.4474079853043356e-24
4288,z45Zv3JtX88JbeK2ZqHRag,r-x-x,,1.4474079853043356e-24
4289,i3be6Jrfmio6nILKOg6mvg,shawnzywonzie,,1.4474079853043356e-24
4290,mdFwtgOeXJD3L8MimKMkEQ,OmnistratMatt,,1.4474079853043356e-24
4327,2sg19Pjgt30EgrnPGhmPlQ,Nanda-Eorl,,1.4474079853043356e-24
4328,JqZM7hD9Ins8jzJQ2V4vPg,Nanda-Eorl-discord,,1.4474079853043356e-24
4329,bM4YHDoDuag3LDUP7Pvr6g,Bombay-ka-shana,,1.4474079853043356e-24
4373,wk4oLa81ZmGFMUA3EpT0fA,Muneeb-N,,1.4474079853043356e-24
4379,9tRONzaZ7li9SpzPbzIkTA,sanath-eth,,1.4474079853043356e-24
4378,zkjRmIdavmS8BKeQHMJZow,Lazza,,1.4474079853043356e-24
4377,JC0AKe8AXj9jOJlNeLsxlA,0xBeshoy,,1.4474079853043356e-24
4376,T08nhrNBENVxyJVijb1KXQ,joaoh-eth,,1.4474079853043356e-24
4375,2uzt46Y0AyMmmhnmQNN6tg,Miguel,,1.4474079853043356e-24
4374,Gdy4NKdaiyzxdZnZlWv71A,iNFiniTy,,1.4474079853043356e-24
4372,YTry7cDbRXyPVEn4AwAdQQ,Muxa84,,1.4474079853043356e-24
4364,OrZKxeQAVk82w7XVHq9QwQ,lpk,,1.4474079853043356e-24
4371,eijpB5vVmaumvnXzURvv8Q,xiuagpieiu,,1.4474079853043356e-24
4370,sl20eBtjXNZxFmApab7Ibg,HYC,,1.4474079853043356e-24
4369,ZgGcJjDOIJjr7qt5g5jnpw,zanny,,1.4474079853043356e-24
4368,apHqpTrAh1R9lW9ibg3iMA,Rumbledore,,1.4474079853043356e-24
4367,OE9VPWJeFysk7nO7zmX7pA,JussaMouse,,1.4474079853043356e-24
4366,ZMJNBxu6CL84O6B3iGimTQ,Alex-Jacoby,,1.4474079853043356e-24
4380,Dwd1xvO0cRHGPqPPxoSXmQ,ShowSeth,,1.4474079853043356e-24
4381,gUbawl4SnmJwMMEWxamHXw,pavelksg,,1.4474079853043356e-24
4382,pkgE9ktV6du2XSvpl92Vmw,AlexB,,1.4474079853043356e-24
4383,9p5wqlKUAX7ZSmeLPgCdWw,bitsmartgee-eu,,1.4474079853043356e-24
4384,OrJq4UoEBNvyX2bjy4zHWQ,jeverett,,1.4474079853043356e-24
4385,umhLmRzdDk0FQPyDDyqYLA,ihmiskokki,,1.4474079853043356e-24
4386,mH2ad6cR0SESqQddHpoXJg,robbieoh,,1.4474079853043356e-24
4387,49A6xbPI4A54oUYyBBGaUw,lockrenalth,,1.4474079853043356e-24
4388,LNAugwvyX93hgKV8cqYZZg,Nax,,1.4474079853043356e-24
4389,58KFLF601mXnbYF13vIyTQ,LowCost,,1.4474079853043356e-24
4390,Bwzzq6g7oNhLnKrWqPnpAw,matheusfpl,,1.4474079853043356e-24
4391,ODo82Un0IVtgLSXqrYsR8w,hosseinn,,1.4474079853043356e-24
4392,Iv6j6Smo3jnSgzRGbYFoIg,solderneer,,1.4474079853043356e-24
4393,fEuWJRQOgab8hOuZKR63xg,spaminarmystew,,1.4474079853043356e-24
4394,CKYAnGcvksW05MQkso5AMg,g0rd0n,,1.4474079853043356e-24
4395,PmH9MDkeQtDQjhgoyqpIGg,Rhizomatic-Hyperobject-Tao,,1.4474079853043356e-24
4396,90w0nZrHA2LnDi6v66sOTg,narcoleptic-chicken,,1.4474079853043356e-24
4365,VW2zwjBXBSGHkWyAMUK3cg,yerzhan,,1.4474079853043356e-24
4363,kQT4BDsXtbmzx1qo1LJEgA,Lilith,,1.4474079853043356e-24
4330,UKrN8hv4m7R7TbflC3lJkQ,SD,,1.4474079853043356e-24
4338,bkZTaQQkMyceLtGNkYNoXQ,mndbrbr,,1.4474079853043356e-24
4344,e52nAw6B5X4rDqBNe4MZLA,Ben-Rodriguez---Coinbase-Cloud,,1.4474079853043356e-24
4343,pfrXmrRMba8VNB2xNqEb8g,tschiu,,1.4474079853043356e-24
4342,N1W8rgFPovI5taXayJOErw,JonwithnoH,,1.4474079853043356e-24
4341,iA5EwnEZYXlxgoMoNsRyDQ,odogwu1,,1.4474079853043356e-24
4340,b4TlZ5S1KRNDm00n7GehXA,Sixiann,,1.4474079853043356e-24
4339,UaxMk0RsAtlzbSzlN7wFAw,mightygruggs,,1.4474079853043356e-24
4337,y57f7Jx6Bf3HeO7lRJirhw,Br-nt,,1.4474079853043356e-24
4362,FankmLDSANguVaSv6a9VFw,seeinplays,,1.4474079853043356e-24
4336,kIgX3Anul36j7ynlaOilHQ,crx,,1.4474079853043356e-24
4335,p24zBpddAWUAEx8pbbnx2Q,withinthevacuum,,1.4474079853043356e-24
4334,JvgPaH1q9eLk7kiWgukX1Q,curryhobo-discord,,1.4474079853043356e-24
4333,5pddgPH6R5bC5XroBc3UgA,Max-Naidoo,,1.4474079853043356e-24
4332,jW9Gr0CjdGkIRZLB7TBxhg,alagarda,,1.4474079853043356e-24
4331,OZMsylEpaOHmGj3tW8lYYA,The-Articonomist,,1.4474079853043356e-24
4345,lxmQyQMOHNBkHGPKo3d7VQ,zen,,1.4474079853043356e-24
4346,Frgg33kElGSgzG7PyP3WPg,Pardus,,1.4474079853043356e-24
4347,QdrKZiKW6ZmHmNrvOfpArA,jeffersonlicet,,1.4474079853043356e-24
4348,lZfPOxlhEeCeJcVBIW1S4g,HellRazor001,,1.4474079853043356e-24
4349,qMXMalh31mIXPwQZYAYziA,dkwOLF,,1.4474079853043356e-24
4350,QSB1NPE8p397AZJvinu5Zw,zkchun,,1.4474079853043356e-24
4351,S84e5GpSDvd5Yra6gjBKZA,cfh9,,1.4474079853043356e-24
4352,oSJpHqYuDI4EPZzcxNaJVA,Cadena,,1.4474079853043356e-24
4353,BsERkw0LC7ZZXRTo5Q0Jzw,Julien,,1.4474079853043356e-24
4354,RRVQeUANbD6ooFJCYSNjpQ,Pixel,,1.4474079853043356e-24
4355,J6d9lt066F78YJdc28EtrA,ivanmolto,,1.4474079853043356e-24
4356,aV1KEQ75L1dsVt8RxuWzcA,baz00ka-btc,,1.4474079853043356e-24
4357,2FOi07POUkWFlPluWrTMpA,9489,,1.4474079853043356e-24
4358,FRgbbEYDwEatrW1ZUxl8Yg,PlayerError,,1.4474079853043356e-24
4359,g7tgZLl25Yx84afYKM2YeA,Genji,,1.4474079853043356e-24
4360,jpdmMW23VgXR5b4TOGHdpA,ShelbyParis,,1.4474079853043356e-24
4361,NNBaDzxyCqKA29LLTeYArQ,Sam,,1.4474079853043356e-24
4538,8Ad50T26SE7ul8XLMtQd0w,ZEN-discord,,1.4474079853043356e-24
4540,MN4gWoD5NPAKpTllnCQawA,Lovis,,1.4474079853043356e-24
4258,Vfpqtw5BUaeETj1NY7pKPQ,TheGamer,,1.4474079853043356e-24
4725,rNwqu9xyJj5U1j3xJNPU0Q,Miguel13,,1.4474079853043356e-24
4731,3Z5yM4M2Yjv8gRjbhgY9qA,Zy-A,,1.4474079853043356e-24
4730,Qkn5LgkNfOQHNPfl0bXc5Q,Chio-A-A,,1.4474079853043356e-24
4729,BMQsdkYCez3qE8nxdGZfpg,kromti,,1.4474079853043356e-24
4728,oL6sEzWND7t6JiXd4BxT8w,LuaJitter,,1.4474079853043356e-24
4727,Mh0RXLquzZ7H5aSaM1vKLA,yathreb,,1.4474079853043356e-24
4726,kdWjQxdDevz5DLvTjK8LXw,Isa---,,1.4474079853043356e-24
4724,dz0zxEZ15pkloO6aQU5yeg,Maxxx,,1.4474079853043356e-24
4733,ZOKU31Q6R5QBBvXeBBedzw,DieEnabler,,1.4474079853043356e-24
4723,KDl6GwOJSKk0cKBh5n5MSw,Jfdominguez,,1.4474079853043356e-24
4722,trm80pX9BBPMWB0i6Q3j7g,kobe,,1.4474079853043356e-24
4721,9Znlu0ws5RQ6vpqQBD6hQg,MetaFarmer,,1.4474079853043356e-24
4720,EQi379RQIXTw9ibtrKg1LQ,Ariiellus,,1.4474079853043356e-24
4719,ZO3ovKaNURi7Vgwdp9Sqkg,Trebusz,,1.4474079853043356e-24
4718,jwlej2NX6n4tKzR4Ojqzow,Roam,,1.4474079853043356e-24
4732,V3ILdcLjsA0pNPyUkFbQpw,bango,,1.4474079853043356e-24
4734,t7xD12anJvnODTRTkaBJNQ,alkemist,,1.4474079853043356e-24
4681,6Qms3O8bXXZzQ9lX0vRDKQ,louis---albiverse,,1.4474079853043356e-24
4743,L1lk7XzMfOxrZpH8Ijta5Q,VaibhavUpreti,,1.4474079853043356e-24
4749,TNskXpAW9VG39EEw7QOwjA,hoyahess,,1.4474079853043356e-24
4748,RzjSjngDYnWknnupKdv7sA,Ali-K,,1.4474079853043356e-24
4747,BKt2Oi2B81gywpQ4Ql9mmg,Raz,,1.4474079853043356e-24
4746,YZ6lNHzCKpQhRewn2xHbZw,Inbar,,1.4474079853043356e-24
4745,aot8aOlhN9I6j1NcVz3zSQ,I-tal-P,,1.4474079853043356e-24
4744,F4T71Td6FeAGEyMbHnPL7A,Saczyyy,,1.4474079853043356e-24
4742,Sm3b0BPFm07BIR9fKmlepA,kaleverse-ETH,,1.4474079853043356e-24
4735,0XTvERuoLhWf8pQMLbzCEg,Sandra-A,,1.4474079853043356e-24
4741,Ug4Y1zrFdRmacRebrW68hA,2km,,1.4474079853043356e-24
4740,W8JBN0OfXpyZEFPV79JgWA,Joe-King,,1.4474079853043356e-24
4739,y3OsDQbmbJkqcy1o8plpUw,Korline0,,1.4474079853043356e-24
4738,0dpVlb8KHAU6SEixTaVcQg,davidlidz,,1.4474079853043356e-24
4737,DHEG7iE2YlWpYoP7mLANOA,mini2002,,1.4474079853043356e-24
4736,HKzZ78cpDVjecW25xMORQg,vru,,1.4474079853043356e-24
4717,Z0q6phVarUpILgN2WuNuJw,Brook-discord,,1.4474079853043356e-24
4716,Gw31m0dvxE12oYL5r6MIqg,adanamics,,1.4474079853043356e-24
4715,a6U6d31qNPDZfQC1Zkt8Fw,sminempepe,,1.4474079853043356e-24
4690,faXaEXHQ4uvMMfxqxKzlrw,zerone,,1.4474079853043356e-24
4696,1nximuWvG6GAObOdBBcjSQ,Roberto-V-squez,,1.4474079853043356e-24
4695,6tW9ToqRNHWreMCXUXikeg,nocibambi,,1.4474079853043356e-24
4694,PLzTYVDLK01xGGVjm233nA,Catriona-Emily,,1.4474079853043356e-24
4693,rA6mIDrG5rGd9Zkv9ExI2w,iamsonge,,1.4474079853043356e-24
4692,7r2ujarDpG52UMCPd1lmjw,Yizinet,,1.4474079853043356e-24
4691,G6AmulvMV5zuPnIO0QMHdw,FatChicken,,1.4474079853043356e-24
4689,zvJyCGZVzfZYMfAdogrxQA,zk-riyaa,,1.4474079853043356e-24
4714,1vZGBWNG3rEpxDV5X9AIXg,gak,,1.4474079853043356e-24
4688,0yPdS1rtZqPMAjmG7u9GCQ,pablinskymlg,,1.4474079853043356e-24
4687,5gdMLCV294drNaUb8iw5TQ,bmorphism,,1.4474079853043356e-24
4686,sv3j1sYJR4o7gVdC96e24A,BitcoinMex----,,1.4474079853043356e-24
4685,xSGEcObBbwBWrreBINbZGg,Zoreaux,,1.4474079853043356e-24
4684,puxVMWf3DYw4gejtVzBf4A,blackswanlake,,1.4474079853043356e-24
4683,yoLjIbRhKNxtl5AUGWqUkA,Araujo,,1.4474079853043356e-24
4697,bVJuewUacKIBroZRGOGejA,S-m,,1.4474079853043356e-24
4698,xSnoudEnxGAXc4z9nf426A,augustog,,1.4474079853043356e-24
4699,xVbaJxE5W3pYFvKSOHazxw,apurvkaushal,,1.4474079853043356e-24
4700,sKMKse3dVDq6tr7g5PRbGA,unhappiimochii,,1.4474079853043356e-24
4701,45pMvVLdCQtOclBC4Qzm0A,discord-697434355655639040,,1.4474079853043356e-24
4702,Fk55a5iym8hAQrkmsAkNkw,kate,,1.4474079853043356e-24
4703,k57UrRNdheHb2hotkOdXUA,Anca--Doctor-of-TMK,,1.4474079853043356e-24
4704,ki8bIaT0HyPWqd4aTJ0WOA,matiasz-eth,,1.4474079853043356e-24
4705,erqdzBc70hALpEkM4RkDWw,tesa-fc,,1.4474079853043356e-24
4706,3lnU6HknZY6oCKSd1tJv2A,DD07,,1.4474079853043356e-24
4707,VYQuXGEQTZ7Qo3rePBATEQ,clamking,,1.4474079853043356e-24
4708,g8fKebrzeu2AuAFRbpp1eQ,pantro,,1.4474079853043356e-24
4709,mqMgXy8rbk4Y6EwIO40ODw,richa,,1.4474079853043356e-24
4710,vTmR9pPMbbQAzo8D2MSLoA,Will-O-Wisp---Frukt,,1.4474079853043356e-24
4711,2M9WacMgwM4mVfwDV0NLiQ,MattySTX,,1.4474079853043356e-24
4712,UMpPrf2C8UDNCL1WT9XwlA,vintro,,1.4474079853043356e-24
4713,cQjklskL0qWDlH4AzuQbpQ,castelo-eth,,1.4474079853043356e-24
4750,FD3BfwZ9baRIgz8OQm6cgg,fher8a,,1.4474079853043356e-24
4751,Lm20VDV5f2P0apaV3my9Bg,marinatsay,,1.4474079853043356e-24
4752,EOuPr9YeYbAJeWinteHDAA,Emiliotorres00,,1.4474079853043356e-24
4796,t3EMdZ20X81dlmGtAuV5Bw,-Rosie,,1.4474079853043356e-24
4802,4sbyQU68GzQbIq5moOVIag,kay--,,1.4474079853043356e-24
4801,aWSXswIrWoLtgxFjg7QCKw,Fluffy,,1.4474079853043356e-24
4800,aHlbm1xLtn2l3n68J6TeGA,discord-988166706130223196,,1.4474079853043356e-24
4799,8L6AltnAYVv89T6ZAcRC7g,GERW,,1.4474079853043356e-24
4798,Uk02exxU3FdPHE0hrd3qkQ,Waki,,1.4474079853043356e-24
4797,oKA5kzdlYXoh5EGjwYzR6g,ant523,,1.4474079853043356e-24
4795,gS8H1FonidHYBazDbEu5XA,discord-988166492610777099,,1.4474079853043356e-24
4787,InKqMsdIDlD8qcvJYyumQQ,--Misogyne-Sal-----,,1.4474079853043356e-24
4794,voXKOsvWsV9pCPb53WIVhQ,freedom-enjoyer,,1.4474079853043356e-24
4793,hOpUvg5Q5No5tr44eFQy0g,ky-stove,,1.4474079853043356e-24
4792,rIB43xrBOVKSrgVmEQ3VIg,landan,,1.4474079853043356e-24
4791,1g9vaTzQ7S36GaptNn8VJg,Valentino,,1.4474079853043356e-24
4790,vJS0iL0OLC5L3DTR0nj03Q,Human,,1.4474079853043356e-24
4789,uN7BNsamQ0t1DiMoo5Pjuw,emma----,,1.4474079853043356e-24
4803,4Q6aiP4RL8rxdrTx5CYatw,KenzO,,1.4474079853043356e-24
4804,fomnIJA4nWK8gg8n2Nt0RA,slior,,1.4474079853043356e-24
4805,ZNwIrjiRLgkSGJbuxgxvBA,skaalard,,1.4474079853043356e-24
4806,fbU5gURk7OSlJ7BSQUAH9Q,Pok--mon,,1.4474079853043356e-24
4807,LIG2ouMAWdcj3G2Nki0ZIA,Radziuu,,1.4474079853043356e-24
4808,yYCojIBu1i6RVc7C8vQMXA,Lilly--------,,1.4474079853043356e-24
4809,kAVt6AMqM6JsjQf7wSAJgA,discord-988167301843005541,,1.4474079853043356e-24
4810,bDW2CYWP6d2y3BRDNoHQKw,g-p,,1.4474079853043356e-24
4811,tZ337Gygh7I8FeekKJJ4nQ,Za,,1.4474079853043356e-24
4812,o5p3vxN2gaMdY3f34ZkgRA,----chuky,,1.4474079853043356e-24
4813,jdgeCOpnnSK9t6BMNSKmiw,Hosanna,,1.4474079853043356e-24
4814,OGTvtelb6ADFxbI1fa345A,--Ash,,1.4474079853043356e-24
4815,OR5vsdoDnvlj2eMO5xlLuQ,Natalieswhore----,,1.4474079853043356e-24
4816,MoWt7oCpJPlp0WzBJiQ27w,Lucid,,1.4474079853043356e-24
4817,ZHQclVrRgnjGE6XHK0e9GQ,Sue,,1.4474079853043356e-24
4818,R3qAj8KzenDgSjykvKLUdg,M4,,1.4474079853043356e-24
4819,OEo8nMTBnWY4yDP8fLw55w,Navidpoya,,1.4474079853043356e-24
4788,ZQlcPBzeI2lY6O90OgA2OA,Reetch,,1.4474079853043356e-24
4786,DCKWbIPj96HzEywXo54MwQ,Weisix-J--ger,,1.4474079853043356e-24
4753,Sk2VP1cpsRD1OBMbCQebCw,Jerrytrading1111,,1.4474079853043356e-24
4761,22U8wBhjH5BJ3ggF4srgrA,lennon,,1.4474079853043356e-24
4767,t3ylRtZaIBjQWH1nTj5wgw,zotatop81,,1.4474079853043356e-24
4766,IR5euY3lnC9BdhLcYvGI2g,VishalM,,1.4474079853043356e-24
4765,oF3pd3AMJPeeORmVvpMa2g,theotherguy,,1.4474079853043356e-24
